Respondent_Serial,Region_name,CSP_name,wt_gross,GEND3,SCHYR_5_2,eth6,Disab_All_POP,IMD_QUINTILE,IMDDECILE,urbanrural2,mins_modplus_everywhere_Week_ALL,mins_modplus_inschool_Week_ALL,mins_modplus_outschool_Week_ALL,Week_60plus_MP_ALL_GR4,DAYSNUMMPWK_everywhere,Days_60plus_MP_ALL,WellB_Happy,WellB_Lifesat,SchTrav_bcd_ACTIVE,Daily_mile,gender_label,year_band,ethnicity_label,meets_guideline
195760,7,45,78.954601094344,2.0,5,5.0,1.0,5,10,1,355,180,175,3,5,1,3.0,4.0,2,,Girl,Yr5-6,Black,0.0
195761,7,45,78.954601094344,2.0,5,2.0,2.0,5,10,1,380,180,200,3,5,3,8.0,8.0,1,,Girl,Yr5-6,White Other,0.0
195762,7,45,78.954601094344,2.0,5,1.0,3.0,5,10,1,455,90,365,2,6,5,7.0,9.0,1,,Girl,Yr5-6,White British,1.0
195763,7,45,86.9567389120224,1.0,5,1.0,3.0,5,10,1,2600,910,1690,2,6,6,10.0,10.0,1,,Boy,Yr5-6,White British,1.0
195764,7,45,82.859119720534,,5,,,5,10,1,-96,-96,-96,1,7,7,,,2,,,Yr5-6,,0.0
195765,7,45,86.9567389120224,1.0,5,1.0,1.0,5,10,1,240,0,240,3,7,2,4.0,2.0,1,,Boy,Yr5-6,White British,0.0
195766,7,45,86.9567389120224,1.0,5,1.0,2.0,5,10,1,455,120,335,2,5,4,9.0,9.0,1,,Boy,Yr5-6,White British,1.0
195767,7,45,86.9567389120224,1.0,5,1.0,2.0,5,10,1,1820,595,1225,1,7,7,8.0,8.0,1,,Boy,Yr5-6,White British,1.0
195768,7,45,78.954601094344,2.0,5,2.0,2.0,5,10,1,485,305,180,2,5,2,8.0,3.0,1,,Girl,Yr5-6,White Other,1.0
195769,7,45,78.954601094344,2.0,5,1.0,2.0,5,10,1,1455,765,690,1,7,7,10.0,9.0,1,,Girl,Yr5-6,White British,1.0
195770,7,45,86.9567389120224,1.0,5,1.0,2.0,5,10,1,845,530,315,2,7,5,8.0,7.0,1,,Boy,Yr5-6,White British,1.0
195771,7,45,86.9567389120224,1.0,5,1.0,3.0,5,10,1,1220,585,635,2,6,6,5.0,4.0,1,,Boy,Yr5-6,White British,1.0
195772,7,45,78.954601094344,2.0,5,3.0,3.0,5,10,1,35,30,5,4,2,0,2.0,1.0,2,,Girl,Yr5-6,Mixed,0.0
195774,7,45,86.9567389120224,1.0,5,1.0,2.0,5,10,1,850,270,580,2,7,5,6.0,5.0,1,,Boy,Yr5-6,White British,1.0
195775,7,45,78.954601094344,2.0,5,6.0,2.0,5,10,1,350,210,140,3,5,2,0.0,3.0,1,,Girl,Yr5-6,Other,0.0
195776,7,45,86.9567389120224,1.0,5,1.0,2.0,5,10,1,815,260,555,2,5,4,8.0,8.0,2,,Boy,Yr5-6,White British,1.0
195777,7,45,78.954601094344,2.0,5,6.0,2.0,5,10,1,340,210,130,3,5,2,0.0,4.0,1,,Girl,Yr5-6,Other,0.0
195778,7,45,78.954601094344,2.0,5,1.0,2.0,5,10,1,680,30,650,2,7,3,7.0,8.0,2,,Girl,Yr5-6,White British,1.0
195779,7,45,86.9567389120224,1.0,5,1.0,3.0,5,10,1,1685,445,1240,1,7,7,10.0,10.0,2,,Boy,Yr5-6,White British,1.0
195780,7,45,86.9567389120224,1.0,5,5.0,2.0,5,10,1,645,345,300,2,5,4,9.0,8.0,1,,Boy,Yr5-6,Black,1.0
195784,7,45,78.954601094344,2.0,5,1.0,1.0,5,10,1,105,0,105,4,5,0,5.0,5.0,2,,Girl,Yr5-6,White British,0.0
195797,7,45,86.9567389120224,1.0,5,1.0,3.0,5,10,1,505,300,205,2,5,5,7.0,5.0,1,,Boy,Yr5-6,White British,1.0
189466,7,15,62.8012367526173,2.0,5,1.0,1.0,3,5,1,505,0,505,2,7,6,9.0,4.0,1,,Girl,Yr5-6,White British,1.0
189468,7,15,77.2314089746696,1.0,5,1.0,1.0,3,5,1,830,150,680,2,5,6,8.0,7.0,1,,Boy,Yr5-6,White British,1.0
189471,7,15,77.2314089746696,1.0,5,1.0,2.0,3,5,1,1140,300,840,1,7,7,10.0,10.0,1,,Boy,Yr5-6,White British,1.0
189474,7,15,77.2314089746696,1.0,5,5.0,3.0,3,5,1,335,65,270,3,3,3,5.0,7.0,2,,Boy,Yr5-6,Black,0.0
189475,7,15,62.8012367526173,2.0,5,1.0,1.0,3,5,1,490,165,325,2,7,6,7.0,8.0,2,,Girl,Yr5-6,White British,1.0
189507,7,15,62.8012367526173,2.0,5,1.0,2.0,3,5,1,1180,400,780,1,6,7,10.0,7.0,1,,Girl,Yr5-6,White British,1.0
189508,7,15,77.2314089746696,1.0,5,1.0,2.0,3,5,1,120,0,120,4,5,1,8.0,7.0,1,,Boy,Yr5-6,White British,0.0
189509,7,15,62.8012367526173,2.0,5,1.0,2.0,3,5,1,490,210,280,2,5,2,7.0,6.0,2,,Girl,Yr5-6,White British,1.0
189510,7,15,62.8012367526173,2.0,5,1.0,2.0,3,5,1,450,240,210,2,4,3,7.0,6.0,1,,Girl,Yr5-6,White British,1.0
189511,7,15,62.8012367526173,2.0,5,1.0,1.0,3,5,1,500,185,315,2,6,2,8.0,9.0,1,,Girl,Yr5-6,White British,1.0
189512,7,15,77.2314089746696,1.0,5,1.0,1.0,3,5,1,1100,180,920,1,7,7,9.0,9.0,1,,Boy,Yr5-6,White British,1.0
189513,7,15,62.8012367526173,2.0,5,1.0,1.0,3,5,1,1515,450,1065,1,7,7,4.0,4.0,1,,Girl,Yr5-6,White British,1.0
189514,7,15,62.8012367526173,2.0,5,1.0,1.0,3,5,1,585,210,375,2,5,5,5.0,6.0,2,,Girl,Yr5-6,White British,1.0
189515,7,15,77.2314089746696,1.0,5,3.0,2.0,3,5,1,60,30,30,4,5,0,7.0,9.0,2,,Boy,Yr5-6,Mixed,0.0
189516,7,15,77.2314089746696,1.0,5,1.0,1.0,3,5,1,840,390,450,2,7,6,10.0,8.0,1,,Boy,Yr5-6,White British,1.0
189517,7,15,77.2314089746696,1.0,5,1.0,2.0,3,5,1,340,60,280,3,2,4,9.0,8.0,1,,Boy,Yr5-6,White British,0.0
189520,7,15,77.2314089746696,1.0,5,1.0,2.0,3,5,1,2435,535,1900,1,7,7,7.0,8.0,2,,Boy,Yr5-6,White British,1.0
189521,7,15,77.2314089746696,1.0,5,1.0,2.0,3,5,1,0,0,0,4,0,0,10.0,8.0,2,,Boy,Yr5-6,White British,0.0
189522,7,15,62.8012367526173,2.0,5,1.0,1.0,3,5,1,445,195,250,2,7,2,6.0,6.0,1,,Girl,Yr5-6,White British,1.0
189527,7,15,77.2314089746696,1.0,5,1.0,2.0,3,5,1,285,95,190,3,4,3,7.0,7.0,2,,Boy,Yr5-6,White British,0.0
189528,7,15,77.2314089746696,1.0,5,1.0,2.0,3,5,1,445,155,290,2,6,3,7.0,7.0,1,,Boy,Yr5-6,White British,1.0
190418,7,15,72.1788139031891,1.0,4,1.0,3.0,3,5,1,1260,220,1040,1,7,7,9.0,10.0,1,,Boy,Yr3-4,White British,1.0
190419,7,15,72.1788139031891,1.0,4,1.0,1.0,3,5,1,500,85,415,2,7,5,9.0,9.0,2,,Boy,Yr3-4,White British,1.0
190420,7,15,72.1788139031891,1.0,4,1.0,2.0,3,5,1,3425,920,2505,1,7,7,9.0,9.0,1,,Boy,Yr3-4,White British,1.0
190422,7,15,65.6489766913771,2.0,4,1.0,2.0,3,5,1,730,335,395,2,6,4,8.0,9.0,1,,Girl,Yr3-4,White British,1.0
190423,7,15,72.1788139031891,1.0,4,1.0,2.0,3,5,1,325,90,235,3,2,2,3.0,4.0,2,,Boy,Yr3-4,White British,0.0
190431,7,15,72.1788139031891,1.0,4,1.0,2.0,3,5,1,0,0,0,4,0,0,5.0,6.0,2,,Boy,Yr3-4,White British,0.0
190434,7,15,72.1788139031891,1.0,4,1.0,3.0,3,5,1,1580,185,1395,1,7,7,10.0,10.0,2,,Boy,Yr3-4,White British,1.0
190436,7,15,72.1788139031891,1.0,4,1.0,3.0,3,5,1,165,90,75,4,1,0,5.0,4.0,2,,Boy,Yr3-4,White British,0.0
190438,7,15,72.1788139031891,1.0,4,2.0,3.0,3,5,1,185,5,180,4,3,2,8.0,8.0,2,,Boy,Yr3-4,White Other,0.0
190439,7,15,65.6489766913771,2.0,4,6.0,2.0,3,5,1,235,65,170,3,5,2,5.0,4.0,1,,Girl,Yr3-4,Other,0.0
190440,7,15,65.6489766913771,2.0,4,1.0,3.0,3,5,1,550,155,395,2,5,4,6.0,6.0,1,,Girl,Yr3-4,White British,1.0
190441,7,15,65.6489766913771,2.0,4,1.0,2.0,3,5,1,605,100,505,2,5,4,4.0,8.0,2,,Girl,Yr3-4,White British,1.0
190442,7,15,72.1788139031891,1.0,4,1.0,2.0,3,5,1,2315,725,1590,1,7,7,9.0,10.0,1,,Boy,Yr3-4,White British,1.0
190443,7,15,72.1788139031891,1.0,4,1.0,2.0,3,5,1,1390,365,1025,1,7,7,9.0,10.0,2,,Boy,Yr3-4,White British,1.0
190444,7,15,72.1788139031891,1.0,4,1.0,3.0,3,5,1,240,60,180,3,0,3,8.0,6.0,2,,Boy,Yr3-4,White British,0.0
190445,7,15,72.1788139031891,1.0,4,1.0,1.0,3,5,1,355,180,175,3,6,3,5.0,8.0,2,,Boy,Yr3-4,White British,0.0
190446,7,15,65.6489766913771,2.0,4,1.0,1.0,3,5,1,410,190,220,3,4,3,6.0,5.0,1,,Girl,Yr3-4,White British,0.0
190447,7,15,72.1788139031891,1.0,4,1.0,2.0,3,5,1,1295,325,970,2,6,6,3.0,9.0,1,,Boy,Yr3-4,White British,1.0
190449,7,15,65.6489766913771,2.0,4,5.0,2.0,3,5,1,145,60,85,4,0,1,7.0,8.0,1,,Girl,Yr3-4,Black,0.0
190450,7,15,72.1788139031891,1.0,4,1.0,2.0,3,5,1,0,0,0,4,1,0,1.0,7.0,2,,Boy,Yr3-4,White British,0.0
190451,7,15,72.1788139031891,1.0,4,1.0,2.0,3,5,1,1080,415,665,1,6,7,10.0,10.0,1,,Boy,Yr3-4,White British,1.0
190452,7,15,72.1788139031891,1.0,4,1.0,3.0,3,5,1,1695,475,1220,1,7,7,6.0,7.0,1,,Boy,Yr3-4,White British,1.0
190458,7,15,65.6489766913771,2.0,4,1.0,1.0,3,5,1,175,75,100,4,7,0,5.0,7.0,1,,Girl,Yr3-4,White British,0.0
190465,7,15,65.6489766913771,2.0,4,5.0,3.0,3,5,1,1870,775,1095,1,7,7,5.0,9.0,1,,Girl,Yr3-4,Black,1.0
190466,7,15,65.6489766913771,2.0,4,1.0,3.0,3,5,1,2025,715,1310,2,6,6,9.0,9.0,1,,Girl,Yr3-4,White British,1.0
190496,7,15,72.1788139031891,1.0,4,1.0,3.0,3,5,1,455,95,360,2,6,3,0.0,7.0,1,,Boy,Yr3-4,White British,1.0
190552,7,15,65.6489766913771,2.0,4,1.0,3.0,3,5,1,110,60,50,4,1,1,1.0,1.0,2,,Girl,Yr3-4,White British,0.0
191130,7,15,77.2314089746696,1.0,5,1.0,1.0,3,5,1,480,220,260,2,3,2,9.0,8.0,1,,Boy,Yr5-6,White British,1.0
191180,7,15,62.8012367526173,2.0,5,1.0,2.0,3,5,1,560,60,500,2,6,6,7.0,7.0,1,,Girl,Yr5-6,White British,1.0
191200,7,15,62.8012367526173,2.0,5,1.0,2.0,3,5,1,1145,520,625,1,7,7,10.0,10.0,1,,Girl,Yr5-6,White British,1.0
191216,7,15,77.2314089746696,1.0,5,1.0,1.0,3,5,1,575,210,365,2,5,4,7.0,10.0,2,,Boy,Yr5-6,White British,1.0
191292,7,15,77.2314089746696,1.0,5,1.0,2.0,3,5,1,1150,485,665,1,7,7,9.0,8.0,1,,Boy,Yr5-6,White British,1.0
193616,7,15,77.2314089746696,1.0,5,1.0,2.0,3,5,1,750,555,195,2,5,5,10.0,4.0,2,,Boy,Yr5-6,White British,1.0
193911,7,15,62.8012367526173,2.0,5,1.0,3.0,3,5,1,955,255,700,2,7,6,4.0,4.0,2,,Girl,Yr5-6,White British,1.0
193951,7,15,69.6435720016366,,5,,,3,5,1,90,30,60,4,1,1,,,2,,,Yr5-6,,0.0
195002,7,15,62.8012367526173,2.0,5,1.0,1.0,3,5,1,755,150,605,2,7,6,7.0,8.0,3,,Girl,Yr5-6,White British,1.0
195268,7,15,77.2314089746696,1.0,5,1.0,2.0,3,5,1,520,210,310,2,5,4,6.0,8.0,1,,Boy,Yr5-6,White British,1.0
196761,7,15,62.8012367526173,2.0,5,1.0,2.0,3,5,1,400,60,340,3,4,4,8.0,3.0,2,,Girl,Yr5-6,White British,0.0
196803,7,15,62.8012367526173,2.0,5,1.0,2.0,3,5,1,330,150,180,3,3,3,7.0,5.0,2,,Girl,Yr5-6,White British,0.0
196827,7,15,69.6435720016366,4.0,5,1.0,2.0,3,5,1,205,145,60,4,2,2,8.0,8.0,2,,,Yr5-6,White British,0.0
197895,7,15,65.6489766913771,2.0,4,5.0,2.0,3,5,1,35,30,5,4,2,0,7.0,8.0,2,,Girl,Yr3-4,Black,0.0
198811,7,15,77.2314089746696,1.0,5,1.0,2.0,3,5,1,225,90,135,3,3,2,8.0,8.0,1,,Boy,Yr5-6,White British,0.0
198819,7,15,77.2314089746696,1.0,5,1.0,2.0,3,5,1,305,105,200,3,5,3,9.0,9.0,1,,Boy,Yr5-6,White British,0.0
201979,7,15,62.8012367526173,2.0,5,1.0,2.0,3,5,1,1560,430,1130,1,7,7,5.0,5.0,1,,Girl,Yr5-6,White British,1.0
202534,7,15,77.2314089746696,1.0,5,5.0,2.0,3,5,1,320,90,230,3,1,4,10.0,10.0,2,,Boy,Yr5-6,Black,0.0
202537,7,15,69.6435720016366,,5,,,3,5,1,240,90,150,3,1,1,,,2,,,Yr5-6,,0.0
203191,7,15,77.2314089746696,1.0,5,1.0,3.0,3,5,1,910,185,725,2,7,5,3.0,3.0,2,,Boy,Yr5-6,White British,1.0
203898,7,15,62.8012367526173,2.0,5,1.0,1.0,3,5,1,1815,415,1400,1,7,7,9.0,9.0,1,,Girl,Yr5-6,White British,1.0
237194,7,15,72.1788139031891,1.0,4,1.0,1.0,3,5,1,540,420,120,2,7,5,8.0,4.0,2,,Boy,Yr3-4,White British,1.0
237195,7,15,72.1788139031891,1.0,4,1.0,1.0,3,5,1,1605,475,1130,1,6,7,7.0,5.0,1,,Boy,Yr3-4,White British,1.0
237200,7,15,65.6489766913771,2.0,4,1.0,3.0,3,5,1,1555,715,840,1,7,7,5.0,9.0,1,,Girl,Yr3-4,White British,1.0
237217,7,15,65.6489766913771,2.0,4,1.0,1.0,3,5,1,2420,915,1505,1,7,7,2.0,5.0,1,,Girl,Yr3-4,White British,1.0
237232,7,15,65.6489766913771,2.0,4,1.0,3.0,3,5,1,570,215,355,2,7,6,4.0,4.0,1,,Girl,Yr3-4,White British,1.0
237252,7,15,68.8365148727323,,4,,,3,5,1,645,280,365,2,7,6,2.0,7.0,2,,,Yr3-4,,1.0
238239,7,15,72.1788139031891,1.0,4,7.0,3.0,3,5,1,835,395,440,2,5,6,6.0,8.0,2,,Boy,Yr3-4,,1.0
277914,7,15,77.2314089746696,1.0,5,1.0,2.0,3,5,1,1375,415,960,2,7,6,7.0,6.0,2,,Boy,Yr5-6,White British,1.0
93663,7,11,81.5843127758078,1.0,3,1.0,2.0,4,8,1,430,135,295,2,6,5,8.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
93671,7,11,69.3866566582806,2.0,3,1.0,3.0,4,8,1,130,50,80,4,5,0,8.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
93676,7,11,69.3866566582806,2.0,3,1.0,1.0,4,8,1,105,55,50,4,4,0,10.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
93679,7,11,69.3866566582806,2.0,3,1.0,2.0,4,8,1,230,60,170,3,1,1,10.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
93693,7,11,69.3866566582806,2.0,3,1.0,2.0,4,8,1,1220,520,700,2,7,6,9.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
93701,7,11,69.3866566582806,2.0,3,1.0,2.0,4,8,1,180,30,150,4,3,0,10.0,-98.0,2,2.0,Girl,Yr3-4,White British,0.0
93702,7,11,81.5843127758078,1.0,3,1.0,2.0,4,8,1,525,0,525,2,5,5,8.0,-98.0,2,2.0,Boy,Yr3-4,White British,1.0
93706,7,11,69.3866566582806,2.0,3,1.0,1.0,4,8,1,2160,505,1655,1,7,7,5.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
93709,7,11,81.5843127758078,1.0,3,1.0,2.0,4,8,1,-96,-96,-96,2,6,4,4.0,-98.0,2,2.0,Boy,Yr3-4,White British,0.0
93710,7,11,69.3866566582806,2.0,3,1.0,3.0,4,8,1,20,10,10,4,1,0,7.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
93717,7,11,69.3866566582806,2.0,3,1.0,2.0,4,8,1,230,80,150,3,4,1,7.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
93729,7,11,75.2387102853736,4.0,3,1.0,3.0,4,8,1,985,415,570,1,7,7,6.0,-98.0,1,2.0,,Yr3-4,White British,1.0
93733,7,11,81.5843127758078,1.0,3,1.0,1.0,4,8,1,225,50,175,3,5,0,10.0,-98.0,2,2.0,Boy,Yr3-4,White British,0.0
93734,7,11,81.5843127758078,1.0,3,1.0,3.0,4,8,1,1875,200,1675,1,7,7,5.0,-98.0,2,2.0,Boy,Yr3-4,White British,1.0
93735,7,11,81.5843127758078,1.0,3,5.0,2.0,4,8,1,55,45,10,4,2,0,10.0,-98.0,2,2.0,Boy,Yr3-4,Black,0.0
93736,7,11,69.3866566582806,2.0,3,1.0,3.0,4,8,1,445,145,300,2,5,3,6.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
93738,7,11,69.3866566582806,2.0,3,1.0,2.0,4,8,1,510,155,355,2,4,3,10.0,-98.0,2,2.0,Girl,Yr3-4,White British,1.0
93739,7,11,81.5843127758078,1.0,3,1.0,2.0,4,8,1,1190,135,1055,1,7,7,8.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
93742,7,11,69.3866566582806,2.0,3,1.0,4.0,4,8,1,1725,655,1070,1,7,7,4.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
93745,7,11,69.3866566582806,2.0,3,1.0,2.0,4,8,1,65,15,50,4,1,1,5.0,-98.0,2,2.0,Girl,Yr3-4,White British,0.0
93750,7,11,69.3866566582806,2.0,3,1.0,1.0,4,8,1,1060,345,715,2,7,6,2.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
93759,7,11,81.5843127758078,1.0,3,1.0,2.0,4,8,1,395,140,255,3,6,4,9.0,-98.0,1,2.0,Boy,Yr3-4,White British,0.0
93760,7,11,69.3866566582806,2.0,3,1.0,2.0,4,8,1,1245,270,975,1,7,7,10.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
93761,7,11,81.5843127758078,1.0,3,1.0,3.0,4,8,1,300,125,175,3,5,5,8.0,-98.0,2,2.0,Boy,Yr3-4,White British,0.0
93764,7,11,69.3866566582806,2.0,3,1.0,2.0,4,8,1,3925,1025,2900,1,7,7,10.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
93771,7,11,81.5843127758078,1.0,3,1.0,3.0,4,8,1,860,340,520,1,7,7,8.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
93778,7,11,81.5843127758078,1.0,3,1.0,2.0,4,8,1,545,155,390,2,6,4,6.0,-98.0,2,2.0,Boy,Yr3-4,White British,1.0
93784,7,11,69.3866566582806,2.0,3,1.0,2.0,4,8,1,150,55,95,4,2,0,9.0,-98.0,2,2.0,Girl,Yr3-4,White British,0.0
93787,7,11,81.5843127758078,1.0,3,1.0,2.0,4,8,1,840,140,700,2,5,5,0.0,-98.0,2,2.0,Boy,Yr3-4,White British,1.0
93799,7,11,81.5843127758078,1.0,3,1.0,2.0,4,8,1,600,120,480,2,7,2,8.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
93826,7,11,81.5843127758078,1.0,3,1.0,3.0,4,8,1,805,380,425,1,7,7,9.0,-98.0,2,2.0,Boy,Yr3-4,White British,1.0
93829,7,11,69.3866566582806,2.0,3,1.0,2.0,4,8,1,0,0,0,4,0,0,5.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
93833,7,11,81.5843127758078,1.0,3,1.0,1.0,4,8,1,480,180,300,2,7,4,8.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
93835,7,11,69.3866566582806,2.0,3,7.0,3.0,4,8,1,110,15,95,4,1,1,9.0,-98.0,2,2.0,Girl,Yr3-4,,0.0
93836,7,11,69.3866566582806,2.0,3,1.0,2.0,4,8,1,180,0,180,4,0,3,6.0,-98.0,2,2.0,Girl,Yr3-4,White British,0.0
93837,7,11,81.5843127758078,1.0,3,1.0,1.0,4,8,1,0,0,0,4,0,0,9.0,-98.0,1,2.0,Boy,Yr3-4,White British,0.0
93857,7,11,69.3866566582806,2.0,3,1.0,2.0,4,8,1,0,0,0,4,0,0,7.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
93864,7,11,69.3866566582806,2.0,3,1.0,2.0,4,8,1,500,300,200,2,5,3,9.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
93866,7,11,81.5843127758078,1.0,3,1.0,2.0,4,8,1,40,15,25,4,0,0,9.0,-98.0,1,2.0,Boy,Yr3-4,White British,0.0
93876,7,11,69.3866566582806,2.0,3,1.0,2.0,4,8,1,325,165,160,3,5,1,10.0,-98.0,2,2.0,Girl,Yr3-4,White British,0.0
93877,7,11,69.3866566582806,2.0,3,1.0,2.0,4,8,1,45,15,30,4,3,0,4.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
93880,7,11,81.5843127758078,1.0,3,1.0,1.0,4,8,1,115,15,100,4,3,1,5.0,-98.0,1,2.0,Boy,Yr3-4,White British,0.0
93883,7,11,81.5843127758078,1.0,3,1.0,2.0,4,8,1,875,110,765,2,6,6,6.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
93889,7,11,69.3866566582806,2.0,3,1.0,1.0,4,8,1,0,0,0,4,0,0,8.0,-98.0,2,2.0,Girl,Yr3-4,White British,0.0
94232,7,11,81.5843127758078,1.0,3,1.0,2.0,4,8,1,130,0,130,4,1,1,8.0,-98.0,2,2.0,Boy,Yr3-4,White British,0.0
94242,7,11,69.3866566582806,2.0,3,1.0,3.0,4,8,1,420,45,375,2,4,3,10.0,-98.0,2,2.0,Girl,Yr3-4,White British,1.0
94253,7,11,69.3866566582806,2.0,3,1.0,3.0,4,8,1,480,15,465,2,7,4,4.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
94284,7,11,69.3866566582806,2.0,3,6.0,2.0,4,8,1,185,85,100,4,5,0,6.0,-98.0,1,2.0,Girl,Yr3-4,Other,0.0
94311,7,11,69.3866566582806,2.0,3,1.0,1.0,4,8,1,185,50,135,4,3,0,4.0,-98.0,2,2.0,Girl,Yr3-4,White British,0.0
155976,7,11,117.099262619648,,3,,,4,8,1,1145,220,925,2,7,5,7.0,-98.0,1,2.0,,Yr3-4,,1.0
178434,7,11,118.416739036876,2.0,2,1.0,2.0,4,8,1,1040,260,780,1,7,7,7.0,-98.0,1,2.0,Girl,Yr1-2,White British,1.0
178440,7,11,118.416739036876,2.0,2,7.0,2.0,4,8,1,235,55,180,3,2,2,8.0,-98.0,1,2.0,Girl,Yr1-2,,0.0
178442,7,11,118.416739036876,2.0,2,1.0,2.0,4,8,1,275,150,125,3,3,3,10.0,-98.0,2,2.0,Girl,Yr1-2,White British,0.0
178466,7,11,121.049136024586,1.0,2,7.0,3.0,4,8,1,685,230,455,2,4,3,10.0,-98.0,2,2.0,Boy,Yr1-2,,1.0
178468,7,11,118.416739036876,2.0,2,1.0,2.0,4,8,1,690,160,530,1,7,7,7.0,-98.0,2,2.0,Girl,Yr1-2,White British,1.0
178470,7,11,121.049136024586,1.0,2,1.0,1.0,4,8,1,270,170,100,3,7,0,0.0,-98.0,2,2.0,Boy,Yr1-2,White British,0.0
178476,7,11,121.049136024586,1.0,2,1.0,2.0,4,8,1,520,190,330,2,7,4,10.0,-98.0,2,2.0,Boy,Yr1-2,White British,1.0
178479,7,11,121.049136024586,1.0,2,1.0,2.0,4,8,1,425,155,270,2,5,4,6.0,-98.0,2,2.0,Boy,Yr1-2,White British,1.0
179282,7,11,117.100227181692,1.0,3,1.0,2.0,4,8,1,140,40,100,4,5,0,8.0,-98.0,1,2.0,Boy,Yr3-4,White British,0.0
179323,7,11,117.100227181692,1.0,3,1.0,2.0,4,8,1,570,110,460,2,3,3,7.0,-98.0,2,2.0,Boy,Yr3-4,White British,1.0
179325,7,11,117.098298369959,2.0,3,1.0,3.0,4,8,1,430,205,225,2,7,5,8.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
179397,7,11,117.099262619648,4.0,3,7.0,1.0,4,8,1,1365,170,1195,1,7,7,5.0,-98.0,1,2.0,,Yr3-4,,1.0
179398,7,11,117.100227181692,1.0,3,1.0,3.0,4,8,1,30,30,0,4,0,0,4.0,-98.0,2,2.0,Boy,Yr3-4,White British,0.0
179426,7,11,117.100227181692,1.0,3,1.0,4.0,4,8,1,155,25,130,4,3,2,4.0,-98.0,1,2.0,Boy,Yr3-4,White British,0.0
179488,7,11,117.100227181692,1.0,3,1.0,1.0,4,8,1,230,75,155,3,2,2,9.0,-98.0,1,2.0,Boy,Yr3-4,White British,0.0
179495,7,11,117.100227181692,1.0,3,1.0,2.0,4,8,1,265,30,235,3,3,2,9.0,-98.0,2,2.0,Boy,Yr3-4,White British,0.0
179496,7,11,117.100227181692,1.0,3,7.0,2.0,4,8,1,55,30,25,4,0,0,9.0,-98.0,1,2.0,Boy,Yr3-4,,0.0
179534,7,11,117.100227181692,1.0,3,5.0,2.0,4,8,1,275,55,220,3,2,3,10.0,-98.0,2,2.0,Boy,Yr3-4,Black,0.0
179535,7,11,117.100227181692,1.0,3,1.0,2.0,4,8,1,160,55,105,4,3,1,7.0,-98.0,1,2.0,Boy,Yr3-4,White British,0.0
179536,7,11,117.100227181692,1.0,3,1.0,1.0,4,8,1,15,15,0,4,0,0,5.0,-98.0,1,2.0,Boy,Yr3-4,White British,0.0
179539,7,11,117.098298369959,2.0,3,2.0,2.0,4,8,1,195,90,105,4,4,1,7.0,-98.0,1,2.0,Girl,Yr3-4,White Other,0.0
179545,7,11,117.098298369959,2.0,3,1.0,3.0,4,8,1,25,15,10,4,0,0,6.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
179549,7,11,117.098298369959,2.0,3,1.0,2.0,4,8,1,155,30,125,4,1,1,2.0,-98.0,2,2.0,Girl,Yr3-4,White British,0.0
179554,7,11,117.098298369959,2.0,3,1.0,2.0,4,8,1,255,110,145,3,2,2,8.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
111823,7,43,81.0929687386951,1.0,5,1.0,2.0,5,9,1,605,460,145,2,6,6,8.0,7.0,1,,Boy,Yr5-6,White British,1.0
111894,7,43,65.9413013234745,2.0,5,1.0,1.0,5,9,1,650,30,620,2,5,6,6.0,5.0,2,,Girl,Yr5-6,White British,1.0
111938,7,43,94.3116558468015,2.0,4,1.0,1.0,5,9,1,790,330,460,2,6,5,10.0,10.0,1,,Girl,Yr3-4,White British,1.0
111978,7,43,108.395805267228,2.0,5,1.0,1.0,5,9,1,2660,705,1955,1,7,7,3.0,2.0,1,,Girl,Yr5-6,White British,1.0
